date,ticker,return,esg_E,esg_S,esg_G
2008-02-01,DIS,0.02747987937611085,0.4,0.325,0.6
2008-02-01,GOOGL,-0.08576996297584738,0.9,0.4,0.6363635999999999
2008-02-01,T,-0.005456051427409236,0.75,0.6,0.5454546
2008-02-01,VZ,-0.0020598347267122286,0.65,0.7,0.7272727999999999
2008-02-01,OMC,0.022922896741346843,0.55,0.2,0.6181818
2008-02-01,CCL,0.008558260226898762,0.6333333999999999,0.675,0.6599999999999999
2008-02-01,HAS,0.00616072124788869,0.65,0.7,0.5818182000000001
2008-02-01,BBY,-0.0053350936207378075,0.5777778,0.55,0.75
2008-02-01,F,0.03162636364916094,0.9076924,0.6571428,0.575
2008-02-01,YUM,0.03161557041919538,0.7111112,0.625,0.825
2008-02-01,CL,-0.014118141879530421,0.7764706,0.725,0.75
2008-02-01,PEP,0.011462140640210672,0.7333334,0.6571428,0.725
2008-02-01,TGT,0.02941181098503698,0.5555556,0.45,0.625
2008-02-01,HSY,-0.004699944488318342,0.5599999999999999,0.7428572,0.55
2008-02-01,BG,0.06972539380566012,0.5866666,0.4857142,0.775
2008-02-01,C,0.05395797298218863,0.55,0.8,0.7714286
2008-02-01,SPGI,0.030402259114578722,0.4307692,0.7714286,0.7285714
2008-02-01,BAC,0.0199325488860862,0.6,0.6,0.5142858
2008-02-01,STT,0.022528115089307965,0.5,0.3,0.6428572
2008-02-01,JPM,0.01793175721626228,0.6,0.5,0.5857142
2008-02-01,JNJ,0.003483946787720349,0.7111112,0.7428572,0.7384616
2008-02-01,A,0.017720103789637953,0.6615384,0.8285714000000001,0.7076924
2008-02-01,GILD,0.005252623285587843,0.5333334,0.4571428,0.7384616
2008-02-01,BAX,0.015686864576484716,0.6,0.4571428,0.6461538
2008-02-01,BDX,0.008445220200794745,0.48888879999999996,0.6,0.5384616
2008-02-01,MMM,0.019585957673364796,0.7,0.8,0.8400000000000001
2008-02-01,WM,0.022523752388536433,0.4461538,0.5714286000000001,0.85
2008-02-01,JCI,0.010445962923471441,0.723077,0.6571428,0.775
2008-02-01,CAT,0.010847509617236684,0.6,0.5714286000000001,0.6461538
2008-02-01,FDX,0.0010716991790484798,0.46666660000000004,0.45,0.64
2008-02-01,MSFT,-0.06595050060859908,0.65,0.6,0.6923076
2008-02-01,INTC,0.03175346259874279,0.8153846,0.575,0.8461538
2008-02-01,CSCO,0.017959262274997778,0.8,0.6,0.725
2008-02-01,FLEX,0.017948725437036295,0.7076924,0.7714286,0.925
2008-02-01,ACN,0.012131768620700756,0.75,0.55,0.6923076
2008-02-01,CRH,0.047052906809406325,0.7866666,0.7142858000000001,0.8
2008-02-01,NEM,-0.01880142697884557,0.8428572000000001,0.8,0.7846154000000001
2008-02-01,LIN,0.03556410989612857,0.7466666,0.7142858000000001,0.9199999999999999
2008-02-01,IFF,0.0030553856746911023,0.5263158,0.74,0.78
2008-02-01,FCX,0.03692824730836075,0.5857142,0.8857142,0.7076924
2008-02-01,CBRE,0.03045938150112182,0.5166666,0.6,0.9
2008-02-01,HST,0.032874899124568424,0.6166666000000001,0.5333334,0.64
2008-02-01,VTR,0.01696754758719554,0.4333334,0.4,0.64
2008-02-01,DOC,0.04050058650917876,0.46666660000000004,0.46666660000000004,0.76
2008-02-01,WY,0.027646683894413826,0.6125,0.6285714,0.6307692
2008-02-01,PCG,0.014634284946700715,0.6133333999999999,0.5142858,0.76
2008-02-01,D,0.013255029761634285,0.5599999999999999,0.5714286000000001,0.58
2008-02-01,XEL,0.0212046375097521,0.6,0.5428572,0.6799999999999999
2008-02-01,EIX,0.02826921466607102,0.46666660000000004,0.5142858,0.76
2008-02-01,SRE,0.01932026861901548,0.6666666,0.7714286,0.62
2008-02-04,DIS,0.007827554361755862,0.4,0.325,0.6
2008-02-04,GOOGL,-0.03967824570173761,0.9,0.4,0.6363635999999999
2008-02-04,T,-0.003134847562322407,0.75,0.6,0.5454546
2008-02-04,VZ,-0.003613158179284426,0.65,0.7,0.7272727999999999
2008-02-04,OMC,0.01292825620594762,0.55,0.2,0.6181818
2008-02-04,CCL,-0.061411592110779845,0.6333333999999999,0.675,0.6599999999999999
2008-02-04,HAS,-0.015308213667149961,0.65,0.7,0.5818182000000001
2008-02-04,BBY,-0.0002060984837584101,0.5777778,0.55,0.75
2008-02-04,F,-0.024817617748356113,0.9076924,0.6571428,0.575
2008-02-04,YUM,0.01617482001103654,0.7111112,0.625,0.825
2008-02-04,CL,-0.00981172736712188,0.7764706,0.725,0.75
2008-02-04,PEP,0.0056662692658515645,0.7333334,0.6571428,0.725
2008-02-04,TGT,-0.05258540112179133,0.5555556,0.45,0.625
2008-02-04,HSY,-0.011111698734092235,0.5599999999999999,0.7428572,0.55
2008-02-04,BG,-0.020608567168559633,0.5866666,0.4857142,0.775
2008-02-04,C,-0.015830245056784542,0.55,0.8,0.7714286
2008-02-04,SPGI,-0.010894283118649928,0.4307692,0.7714286,0.7285714
2008-02-04,BAC,-0.022207318827002,0.6,0.6,0.5142858
2008-02-04,STT,-0.015005167882752968,0.5,0.3,0.6428572
2008-02-04,JPM,-0.042072384956272524,0.6,0.5,0.5857142
2008-02-04,JNJ,0.0017365988227797668,0.7111112,0.7428572,0.7384616
2008-02-04,A,0.0,0.6615384,0.8285714000000001,0.7076924
2008-02-04,GILD,0.007838129140105732,0.5333334,0.4571428,0.7384616
2008-02-04,BAX,0.005853152642534054,0.6,0.4571428,0.6461538
2008-02-04,BDX,0.011816581091016465,0.48888879999999996,0.6,0.5384616
2008-02-04,MMM,-0.00788101192461943,0.7,0.8,0.8400000000000001
2008-02-04,WM,0.007242085322387792,0.4461538,0.5714286000000001,0.85
2008-02-04,JCI,0.02370138684907186,0.723077,0.6571428,0.775
2008-02-04,CAT,-0.011288136837269258,0.6,0.5714286000000001,0.6461538
2008-02-04,FDX,-0.01787646531787135,0.46666660000000004,0.45,0.64
2008-02-04,MSFT,-0.008538776209367493,0.65,0.6,0.6923076
2008-02-04,INTC,-0.026183077349451356,0.8153846,0.575,0.8461538
2008-02-04,CSCO,-0.04490759764615093,0.8,0.6,0.725
2008-02-04,FLEX,-0.007556708519336985,0.7076924,0.7714286,0.925
2008-02-04,ACN,-0.025113904670552634,0.75,0.55,0.6923076
2008-02-04,CRH,0.010370214587841486,0.7866666,0.7142858000000001,0.8
2008-02-04,NEM,-0.043584517453236105,0.8428572000000001,0.8,0.7846154000000001
2008-02-04,LIN,-0.022017517456556335,0.7466666,0.7142858000000001,0.9199999999999999
2008-02-04,IFF,-0.00257788793352276,0.5263158,0.74,0.78
2008-02-04,FCX,-0.009989180254960983,0.5857142,0.8857142,0.7076924
2008-02-04,CBRE,-0.04308610934115431,0.5166666,0.6,0.9
2008-02-04,HST,0.0,0.6166666000000001,0.5333334,0.64
2008-02-04,VTR,-0.00956532632946172,0.4333334,0.4,0.64
2008-02-04,DOC,-0.0234179486814734,0.46666660000000004,0.46666660000000004,0.76
2008-02-04,WY,-0.021292111124078472,0.6125,0.6285714,0.6307692
2008-02-04,PCG,0.0072116739163154975,0.6133333999999999,0.5142858,0.76
2008-02-04,D,0.014459851380170141,0.5599999999999999,0.5714286000000001,0.58
2008-02-04,XEL,0.008022737470386732,0.6,0.5428572,0.6799999999999999
2008-02-04,EIX,0.014961787571841967,0.46666660000000004,0.5142858,0.76
