date,open,high,low,close,volume
2018-09-20,45.97555106114987,46.07587517726343,45.9117090743735,46.04851531982422,13000
2018-09-21,46.96968042374625,46.96968042374625,45.96644592285156,45.96644592285156,13700
2018-09-24,46.787266909658506,46.787266909658506,45.71106827315144,45.82051467895508,14300
2018-09-25,45.96643806813199,45.96643806813199,45.78403087755849,45.82963180541992,25800
2018-09-26,45.929945080346705,45.93906387211299,45.61985397338867,45.61985397338867,27000
2018-09-27,45.820498285471615,45.911700111883555,45.70193312783475,45.75665283203125,8300
2018-09-28,45.77489471435547,45.820499107506265,45.69281167746146,45.77489471435547,12400
2018-10-01,46.11236312476523,46.11236312476523,45.77490860450954,45.82963180541992,26700
2018-10-02,45.83874985555951,45.856990922233656,45.6654649408467,45.72018814086914,34300
2018-10-03,45.98467018779394,45.98467018779394,45.79314422607422,45.79314422607422,17700
2018-10-04,45.81137425762465,45.81137425762465,45.10910908799245,45.21855545043945,10700
2018-10-05,45.346246820144735,45.346246820144735,44.726064581222445,45.036155700683594,17900
2018-10-08,44.999675810887624,45.017916875189435,44.54365964072424,44.90847396850586,9400
2018-10-09,44.89933530794545,44.99054059616337,44.75341032592279,44.79901123046875,4100
2018-10-10,44.80814506806694,44.89022810909345,43.330650329589844,43.330650329589844,33100
2018-10-11,43.31241218293017,43.33064976591934,42.30005584981489,42.509822845458984,48100
2018-10-12,43.358015100345504,43.358015100345504,42.57366678877973,43.13912582397461,77100
2018-10-15,43.22121336161375,43.22121336161375,42.83816143704593,42.88376235961914,52800
2018-10-16,43.39450106528068,43.9234780213567,43.17561176954511,43.8961181640625,40600
2018-10-17,43.95082777082973,43.96906883120656,43.48569290816355,43.84138488769531,21100
2018-10-18,43.8687526117063,43.8687526117063,42.96584257533302,43.17560958862305,13800
2018-10-19,43.52218727022776,43.59514805312992,43.020566666592586,43.05704879760742,23800
2018-10-22,43.30330489899692,43.31242717277546,42.847288625655594,42.94761276245117,30900
2018-10-23,42.86552647616034,42.874645270126265,41.94437520397823,42.829044342041016,51500
2018-10-24,42.774321228169754,42.774321228169754,41.315067291259766,41.315067291259766,26900
2018-10-25,41.670748724428705,42.290930880287874,41.62514781161219,42.27268981933594,12900
2018-10-26,41.57954982065677,41.880518649696626,40.96848641276985,41.360660552978516,94100
2018-10-29,41.94436472788056,42.18149158217532,40.895526248240564,41.15089416503906,42900
2018-10-30,41.26033658188606,41.85315540031628,41.17825354805706,41.816673278808594,17600
2018-10-31,42.35478840166094,42.7013617287146,42.32742853975309,42.36391067504883,19800
2018-11-01,42.72871504791737,42.902003424473904,42.34566312334956,42.88376235961914,32800
2018-11-02,43.06615615019991,43.06615615019991,42.30916784996494,42.57365798950195,33200
2018-11-05,42.464226773664834,42.728713506700416,42.40038478853964,42.71047592163086,14200
2018-11-06,42.70135972842844,42.99320983886719,42.70135972842844,42.99320983886719,21200
2018-11-07,43.376262090710824,43.95083999633789,43.348898752970854,43.95083999633789,19100
2018-11-08,43.94171884160291,43.9599599060734,43.75931167602539,43.75931167602539,38500
2018-11-09,43.85963704365493,43.85963704365493,43.26681460837913,43.385379791259766,30600
2018-11-12,43.385378203502114,43.458342460797624,42.45510479774809,42.50070571899414,75400
2018-11-13,42.69223217297866,42.874635845222826,42.38214105938573,42.47334289550781,17700
2018-11-14,42.51893898919868,42.73782824183347,41.916997893361305,42.135887145996094,134900
2018-11-15,42.04468224482204,42.68310546875,41.7163535814071,42.68310546875,71900
2018-11-16,42.683114700517415,42.838162014308516,42.52807086585375,42.76519775390625,50200
2018-11-19,42.76519005619624,42.87463294797255,41.80755692511822,41.91699981689453,73700
2018-11-20,41.91700611326849,41.91700611326849,41.014096032015466,41.16913986206055,73900
2018-11-21,41.66163067273572,41.74371370891253,41.39714050292969,41.39714050292969,52900
2018-11-23,41.21474241978586,41.42450945182857,41.169141496146565,41.205623626708984,60600
2018-11-26,41.4883386740024,41.89875030517578,41.4883386740024,41.89875030517578,85500
2018-11-27,41.82578655636414,41.962589263916016,41.60689735350496,41.962589263916016,105400
2018-11-28,42.272698027631336,42.94760349739598,42.108531926313645,42.9111213684082,523400
2018-11-29,42.98407502524847,42.98407502524847,42.65574290358944,42.83815002441406,87700
2018-11-30,42.89287532049986,43.23944854736328,42.82903334175225,43.23944854736328,76900
2018-12-03,44.06940370032726,44.06940370032726,43.567786594243344,43.68635177612305,151000
2018-12-04,43.71371281392258,43.71371281392258,42.23622131347656,42.23622131347656,16700
2018-12-06,41.81668211941885,42.245338439941406,41.06881586603525,42.245338439941406,101400
2018-12-07,42.163252198161416,42.30917722487358,41.04145290297534,41.1873779296875,48400
