date,open,high,low,close,volume
2015-12-01,14.377181317298971,14.442935943603516,14.374323487361812,14.442935943603516,1569000
2015-12-02,14.462952656976848,14.462952656976848,14.302856866409803,14.337163925170898,5700
2015-12-03,14.351454116236143,14.351454116236143,14.088438856187777,14.107308387756348,69900
2015-12-04,14.743123056021867,14.743123056021867,14.171350679901705,14.411495208740234,12900
2015-12-07,14.44293570273639,14.44293570273639,14.274263212807265,14.305710792541504,245100
2015-12-08,14.322869077474074,14.34859773428388,14.228240033064301,14.251397132873535,160500
2015-12-09,14.286846685803116,14.286846685803116,14.077006340026855,14.077006340026855,18900
2015-12-10,14.148481865738662,14.262834381009794,14.148481865738662,14.179927825927734,27300
2015-12-11,14.17134821712633,14.17134821712633,13.88546371459961,13.88546371459961,10200
2015-12-14,13.89403511566586,13.943778038024902,13.828280494936314,13.943778038024902,15300
2015-12-15,14.214228776866422,14.214228776866422,14.128462791442871,14.128462791442871,900
2015-12-16,14.22566244044906,14.308568954467773,14.128461869101258,14.308568954467773,33300
2015-12-17,14.26569057706562,14.26569057706562,14.194218635559082,14.194218635559082,2100
2015-12-18,14.122746973332248,14.122746973332248,13.85401439666748,13.85401439666748,1568700
2015-12-21,13.976943223399445,13.976943223399445,13.828282079190096,13.934061050415039,49500
2015-12-22,13.975513457354285,14.070140838623047,13.975513457354285,14.070140838623047,3600
2015-12-23,14.070140838623047,14.070140838623047,14.070140838623047,14.070140838623047,0
2015-12-24,14.154193795347744,14.217090606689453,14.154193795347744,14.217090606689453,1200
2015-12-28,14.142762931294454,14.205658123374228,14.142762931294454,14.179927825927734,19200
2015-12-29,14.30285132680204,14.305710792541504,14.30285132680204,14.305710792541504,18600
2015-12-30,14.322864720775735,14.322864720775735,14.285699844360352,14.285699844360352,8700
2015-12-31,14.122745495307996,14.174204432222083,14.122745495307996,14.128462791442871,5100
2016-01-04,14.005532665255858,14.005532665255858,13.722506043541816,13.865449905395508,23700
2016-01-05,13.851156229352876,13.911191940307617,13.851156229352876,13.911191940307617,3600
2016-01-06,13.836863049292797,13.836863049292797,13.719650268554688,13.719650268554688,10500
2016-01-07,13.55955429981495,13.585283774666708,13.519529945223095,13.52238941192627,5100
2016-01-08,13.62244630310495,13.62244630310495,13.30797290802002,13.30797290802002,51000
2016-01-11,13.385160792296174,13.385160792296174,13.162170694439478,13.322265625,17400
2016-01-12,13.545257174903115,13.545257174903115,13.276524604116158,13.379444122314453,12300
2016-01-13,13.462351864101306,13.473787276275253,13.113571383833316,13.365150451660156,8400
2016-01-14,13.233643720416765,13.325127018498215,13.036382245484734,13.316550254821777,17100
2016-01-15,13.43662175228294,14.780283845718719,12.864850352847979,13.013510704040527,22200
2016-01-19,13.267947676929303,13.267947676929303,12.999215126037598,12.999215126037598,6900
2016-01-20,12.724767979345469,12.97348841052207,12.582968370842206,12.873428344726562,38100
2016-01-21,12.976347264772075,13.02780621387189,12.879146664061201,12.950617790222168,24900
2016-01-22,13.116429250652219,13.15931224822998,13.103564106001347,13.15931224822998,14100
2016-01-25,13.436620100691336,13.436620100691336,12.97348557763301,12.982062339782715,38700
2016-01-26,13.076405525808914,13.136441230773926,13.02780441424187,13.136441230773926,6300
2016-01-27,13.14501901759333,13.14501901759333,12.970628367889118,12.979205131530762,15900
2016-01-28,13.116427901855145,13.116427901855145,12.970626215839019,13.053533554077148,15300
2016-01-29,13.16217063913924,13.359431266784668,13.11642817898188,13.359431266784668,4200
2016-02-01,13.35085456047783,13.35085456047783,13.285100745011398,13.322265625,173700
2016-02-02,13.327982146769987,13.327982146769987,13.110709371214671,13.139297485351562,95100
2016-02-03,13.090700919453168,13.182184219360352,12.973488145928393,13.182184219360352,7500
2016-02-04,13.165030288726921,13.222207345866577,13.156453525674687,13.201051712036133,21900
2016-02-05,13.072116717291909,13.072116717291909,13.010936737060547,13.010936737060547,2100
2016-02-08,12.864847339358512,12.864847339358512,12.604691581229705,12.741059303283691,28500
2016-02-09,12.584682248175904,12.76764965057373,12.584682248175904,12.76764965057373,16200
2016-02-10,12.870568593742146,12.923456452884238,12.787946701049805,12.787946701049805,17700
2016-02-11,12.616128085101131,12.621846199035645,12.518927509539736,12.621846199035645,29700
2016-02-12,12.750496780137285,12.853415489196777,12.701896483118267,12.853415489196777,16200
2016-02-16,13.010651880195976,13.070687585963773,12.955190011848524,13.044958114624023,61800
2016-02-17,13.21934580476497,13.305111785975896,13.21934580476497,13.293676376342773,13500
2016-02-18,13.350858571737197,13.350858571737197,12.741922160563105,13.233073234558105,163500
2016-02-19,13.21649000469093,13.233643531799316,13.21649000469093,13.233643531799316,2100
2016-02-22,13.415179095216546,13.415179095216546,13.390877723693848,13.390877723693848,6600
2016-02-23,13.402315944031962,13.402315944031962,13.275953864466876,13.28796100616455,4200
2016-02-24,13.333702087402344,13.333702087402344,13.333702087402344,13.333702087402344,600
2016-02-25,13.416609359578748,13.416609359578748,13.375441551208496,13.375441551208496,1800
2016-02-26,13.548116742105886,13.548116742105886,13.499515630948602,13.510951042175293,2100
2016-02-29,13.499514530453792,13.502373178546144,13.390877723693848,13.390877723693848,5400
2016-03-01,13.49379944619433,13.619589805603027,13.436623199808917,13.619589805603027,18900
2016-03-02,13.653895257954614,13.708212852478027,13.653895257954614,13.708212852478027,900
2016-03-03,13.74537641435508,13.776823997497559,13.733940186007752,13.776823997497559,117600
2016-03-04,13.828282743956535,13.872594652007301,13.793975695239736,13.81398868560791,59700
2016-03-07,13.771106701248964,13.819706173137222,13.771106701248964,13.776823997497559,3900
2016-03-08,13.699636187287837,13.762531360067335,13.651035892456052,13.659612655639648,50400
2016-03-09,13.773966677130282,13.773966677130282,13.693919609629969,13.708212852478027,9900
2016-03-10,13.788263565632793,13.788263565632793,13.636742909467726,13.719650268554688,16500
2016-03-11,13.894040220717972,13.939780235290527,13.865452098166205,13.939780235290527,12300
2016-03-14,13.938348350536133,13.962933540344238,13.938348350536133,13.962933540344238,9000
2016-03-15,13.9049037312365,13.911191940307617,13.899757345768826,13.911191940307617,35400
2016-03-16,13.911189300812714,13.988378524780273,13.902612538610748,13.988378524780273,45600
2016-03-17,14.02268792752958,14.083009910991018,13.98838087296271,14.077006340026855,3900
2016-03-18,14.047701877034187,14.151121269270226,14.047701877034187,14.13388442993164,8700
2016-03-21,14.15974090802711,14.15974090802711,14.122395515441895,14.122395515441895,8100
2016-03-22,14.139632291163789,14.179849394503862,14.139632291163789,14.164912223815918,13200
2016-03-23,14.16835581975683,14.16835581975683,14.05689335427374,14.079299926757812,11100
2016-03-24,14.044831013710505,14.0678129196167,13.990248781708848,14.0678129196167,123000
2016-03-28,14.0678129196167,14.0678129196167,14.0678129196167,14.0678129196167,0
2016-03-29,14.03621682428004,14.202835281372737,14.03621682428004,14.199963569641113,24900
2016-03-30,14.309122908764925,14.309122908764925,14.257414028537424,14.270054817199707,22200
2016-03-31,14.25453889213592,14.277520793802873,14.229832649230957,14.229832649230957,9000
2016-04-01,14.162325226905008,14.248793799284943,14.162325226905008,14.245922088623047,9600
2016-04-04,14.292458548169414,14.32061183091091,14.278956413269043,14.278956413269043,6000
2016-04-05,14.19709035314793,14.20283542046351,14.162042976828763,14.171235084533691,21000
2016-04-06,14.197083135462952,14.300500869750977,14.159737751203652,14.300500869750977,34500
2016-04-07,14.260282938630903,14.260282938630903,14.07384204864502,14.07384204864502,3900
2016-04-08,14.240173418955617,14.240173418955617,14.159737586975098,14.159737586975098,2100
2016-04-11,14.24017656075245,14.24017656075245,14.139632159542591,14.148250579833984,7200
2016-04-12,14.165485941795616,14.228686595472372,14.10228528811886,14.205704689025879,20400
2016-04-13,14.34359359499131,14.34359359499131,14.303374854862653,14.332101821899414,3600
2016-04-14,14.360832083128969,14.395304118775666,14.360832083128969,14.3665771484375,3000
2016-04-15,14.360831308937977,14.38093985833154,14.354223251342773,14.354223251342773,7200
2016-04-18,14.383821696472205,14.383821696472205,14.357966423034668,14.357966423034668,12300
2016-04-19,14.495851780647879,14.495851780647879,14.472869873046875,14.472869873046875,1200
2016-04-20,14.550431574430382,14.556176639417417,14.490104282577954,14.507339477539062,9000
2016-04-21,14.45103553155515,14.45103553155515,14.43552303314209,14.43552303314209,10800
2016-04-22,14.406798164889302,14.409669876098633,14.378069546225625,14.409669876098633,3900
2016-04-25,14.401049184084197,14.401049184084197,14.336699521242119,14.3665771484375,9600
2016-04-26,14.403922343290823,14.403922343290823,14.39243221282959,14.39243221282959,1800
2016-04-27,14.363698768863513,14.438387870788574,14.363698768863513,14.438387870788574,2100
2016-04-28,14.619378063336782,14.619378063336782,14.280394554138184,14.280394554138184,9000
2016-04-29,14.19708251953125,14.19708251953125,14.19708251953125,14.19708251953125,300
2016-05-02,14.280394554138184,14.280394554138184,14.268904423552895,14.280394554138184,2700
2016-05-03,14.248797260233749,14.248797260233749,14.191343307495117,14.191343307495117,1200
2016-05-04,14.191343307495117,14.191343307495117,14.191343307495117,14.191343307495117,0
2016-05-05,14.162610508480034,14.162610508480034,14.110901637513424,14.125265121459961,108900
2016-05-06,14.125263913415425,14.176974423754933,14.10802872043082,14.159737586975098,16200
2016-05-09,14.208579309564904,14.210014343261719,14.196226184442834,14.210014343261719,1800
2016-05-10,14.303374795880298,14.363703727722168,14.303374795880298,14.363703727722168,8400
2016-05-11,14.366573722435744,14.366573722435744,14.243045806884766,14.243045806884766,5400
2016-05-12,14.234433928344641,14.266034260216205,14.182725041552931,14.248797416687012,23100
2016-05-13,14.205992385256312,14.205992385256312,14.099413608943637,14.122395515441895,12000
2016-05-16,14.171228267865215,14.283266067504883,14.171228267865215,14.283266067504883,2700
2016-05-17,14.21432218040265,14.21432218040265,14.07642910694046,14.110902786254883,48900
2016-05-18,14.05746956959483,14.197085340745438,14.05746956959483,14.110902786254883,3600
2016-05-19,14.073558247910148,14.073558247910148,13.987375688203924,14.044831275939941,189900
2016-05-20,14.168360151283,14.208578900939607,14.1620397567749,14.162039756774902,12900
2016-05-23,14.208571934464526,14.208571934464526,14.148244661455987,14.151116371154785,165300
2016-05-24,14.151116371154785,14.151116371154785,14.151116371154785,14.151116371154785,0
2016-05-25,14.426907539367676,14.498151295867357,14.426907539367676,14.426907539367676,4800
2016-05-26,14.426907539367676,14.426907539367676,14.426907539367676,14.426907539367676,0
2016-05-27,14.467123096624718,14.490105001508535,14.458504676818848,14.458504676818848,2700
2016-05-31,14.467126620467429,14.5073437309634,14.44069766998291,14.44069766998291,5700
2016-06-01,14.490106122063628,14.515959739685059,14.490106122063628,14.515959739685059,900
2016-06-02,14.52170257294316,14.536066055297852,14.52170257294316,14.536066055297852,2400
2016-06-03,14.518831251308553,14.518831251308553,14.507339477539062,14.507339477539062,86700
2016-06-06,14.536070559698073,14.559052467346191,14.527452138855567,14.559052467346191,5400
2016-06-07,14.599271709149846,14.613635196439974,14.584906578063965,14.584906578063965,2700
2016-06-08,14.627995491027832,14.627995491027832,14.627995491027832,14.627995491027832,1500
