Ticker,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
APTV,,,,,,,,,,,,,,0.7757658854981573,0.5938606535660091,0.22749673442491614,0.1935070275186781,-0.20026700870186975,0.5230658301824809,-0.2708089711223973,0.5588951974594298,0.3753960611063061,0.2660219928478449,-0.4354046742865949,-0.03661544221284396,-0.32590282301199514,0.25810180082347767,-0.34879745535766216
ARE,,0.2157630317939594,0.1588603338897967,0.09663083175547027,0.42339817953380643,0.33693722214557664,0.12187772422447374,0.28560257614989215,0.044192925653183446,-0.3834411730043433,0.11286897455203238,0.16422981778879087,-0.03328964700614023,0.03512499035715422,-0.04484800256172072,0.4478201853119663,0.05298182349585279,0.2695432113886991,0.20950564092588997,-0.08974290006615393,0.4404050253346221,0.1327277668159026,0.28088616076842854,-0.32624996523312744,-0.0910942479635547,-0.19435270135613802,-0.4659632595755173,0.04595186118494188
ARES,,,,,,,,,,,,,,,,,-0.20704467361776002,0.5677913649258932,0.11516641836087116,-0.05538473848104797,1.1013449157577795,0.373685641613404,0.7775347810601072,-0.12752138455484807,0.7951503462746787,0.5268050236171313,-0.061767238389056844,-0.133140506771402
ATO,,0.2660637534837613,-0.082379742575858,0.15725531348830213,0.09669801407526668,0.18142295404583386,0.0005775126897289429,0.275121222467156,-0.08235527052837444,-0.11187881495199159,0.30628238286181264,0.11267789624922409,0.11381524725883652,0.09745307867332009,0.3376442785353637,0.26503482701106207,0.16324362673336146,0.20450984229841285,0.18410098214583592,0.10394950124450908,0.23137951469231588,-0.1272848615891342,0.12747944319190863,0.09630639701805865,0.0616837145685174,0.23351831036439896,0.230733291982814,0.026687158241077702
AVB,,0.5256650650139485,-0.0032947067327422364,-0.11843220400354726,0.3024017929744889,0.6504099844811315,0.22881360003756201,0.4972660183069919,-0.2540402183238385,-0.30734980643706644,0.4359982844263912,0.42034998930569567,0.19431306417287875,0.068193996466557,-0.09816120665962802,0.4273762899198077,0.1601786272629404,-0.00845339619034402,0.03890652739434719,0.010001797327972461,0.24096942766081986,-0.20273813898448523,0.6216810670432698,-0.33924711724989787,0.2033562115757217,0.2144318789244486,-0.14603863175597498,0.05569451083005128
AVGO,,,,,,,,,,,,0.5574369928635001,0.028527713538078148,0.11592362211955054,0.7074377458698642,0.9321703975808053,0.460369762787741,0.2364557206184632,0.48186103460966234,0.03621971677781466,0.29051631262490085,0.4488006821116308,0.564849056282821,-0.1326967233302575,1.0418424851325563,1.1049289885300038,0.5063297644471103,0.24049627143292196
AVY,,-0.2325248433784316,0.0538870538893812,0.10361122374055576,-0.05855455662962883,0.09712566825187374,-0.052966940125222295,0.2607588256111202,-0.1963991181410798,-0.36047812803070056,0.16880987289148597,0.1878775346112942,-0.30160875063322956,0.2616360043119912,0.4750507118004079,0.0621321945620783,0.23760707961103167,0.14576228348783915,0.6675202161639864,-0.20275257465110386,0.48544239060202443,0.20864960878937744,0.41412720855929375,-0.15061442614821108,0.13658916924651732,-0.05947542662624372,-0.007278343947005772,-0.014740203270372065
AWK,,,,,,,,,,,0.11942344557272278,0.1720686574240322,0.2998997835017634,0.20623241400641223,0.16097592708668618,0.29434199126214655,0.14882602673789402,0.23573481312363986,0.29011037293111097,0.013186037201235568,0.3779265137327703,0.2687537935084201,0.24831256262072388,-0.17892118675389934,-0.11679009468583057,-0.03533135056673331,0.07404668430021011,0.05135564388045499
AXON,,,,-0.7061814446692574,19.38859522319409,3.610901604576303,-0.7800947828741183,0.0933908177880538,0.8909329948562368,-0.6330785209287104,-0.17045455674330345,0.07305928914686,0.08936172198688119,0.7460937070718492,0.7762864496421,0.6675062563857292,-0.3470543348027889,0.40196636712432743,0.09323433375501167,0.6509433962264151,0.6749714006696428,0.6720797055186927,0.2813188734522971,0.05687893424064483,0.5568613148620409,1.3006233817844555,-0.04440371234892815,0.005423233725220911
AXP,,-0.0026404307875828037,-0.34484851883541456,0.0015344441771119044,0.3767770635346239,0.17599382386216456,0.05256380613077116,0.19085081890855782,-0.13389454318490823,-0.6373715326660452,1.261521352745214,0.0783718932171682,0.11657710789820053,0.23584642923063526,0.5983578340790314,0.03662707169407198,-0.24209463589790536,0.08582160204664913,0.3621639399624943,-0.026201571118802947,0.32517367710384026,-0.011418705814451036,0.36884646602646676,-0.08516907343289959,0.2867055062879509,0.603201140399128,0.2599320903843747,-0.07099427191782726
AZO,,-0.11798839458413923,1.5192983526932564,-0.016016733662948646,0.20608630211084233,0.07158782466449609,0.0048187761819169506,0.2595095101754088,0.037642836582010064,0.16312231641416042,0.133362055931169,0.7244890473040779,0.19215673937602817,0.09065449532084768,0.3484750509774357,0.2953717667260196,0.1983492282445365,0.06453613863670893,-0.09929219804235245,0.17848662806949678,0.4210344495445806,-0.004927447011090602,0.7684488427910097,0.17639373304158368,0.04842719472694723,0.23839243620250627,0.059181761399125454,-0.07790357096786082
BA,,0.6121793287881521,-0.40428786940929284,-0.13396482917676822,0.3043333626553315,0.2488864290400059,0.3791114584403532,0.28392815598363264,-0.0010929135872985718,-0.5006667972805336,0.3178863309952742,0.23574783056640403,0.15147017818367847,0.05217775857480733,0.8472285539539555,-0.02546551726844215,0.14065120888805493,0.11308807766671314,0.9471504960243942,0.11501665752197798,0.03338221382465467,-0.33898092329265683,-0.05951597860262392,-0.05379496044629761,0.36836577324506115,-0.3209545096552553,0.22666663908015527,0.07967945578858537
BAC,,-0.04493303716167596,0.42699033956521193,0.14547341494529586,0.20155058465398512,0.21524762450681867,0.024027437179135802,0.2070160622613264,-0.1882956376597653,-0.6309294303254982,0.07481006540683488,-0.1115732399791386,-0.5812145802922268,1.0982555987645344,0.345105929365481,0.15735200217054146,-0.04775792293646164,0.33368407149524293,0.3568519211500132,-0.14996573673739022,0.4619023121658494,-0.11632947770644397,0.4960904804366828,-0.23822965000826646,0.048259651971332085,0.33853333532003904,0.28040587640840897,0.16103967218137583
BALL,,0.19178043615604912,0.5533796603481456,0.4582084478051025,0.17460896916239377,0.49080786715564795,-0.08777479644677966,0.1086077932951699,0.04045481781601534,-0.06721721010151072,0.2544185645467951,0.3258612723063956,0.05669077254023769,0.26526173338702863,0.1677046549522485,0.3309348059752957,0.07489054896356784,0.03951700873663211,0.017850493196208683,0.22648045597679567,0.41832678284431046,0.45190638882815093,0.04121120758142682,-0.4623155798071096,0.14148197827267261,-0.029557548731832806,-0.024273283090827324,0.20583848397448357
BAX,,0.4900968595580999,0.22846609147065577,-0.46801227000535095,0.11201320767049006,0.15254869392439918,0.1063166668898079,0.24816317095556983,0.26795528288419246,-0.0624858073500979,0.11747441594225938,-0.11570767787253577,0.0006738611343404255,0.38426110040099526,0.07281741221553784,0.08400253700047178,-0.020748345651161904,0.17579389888415053,0.4729520520855366,0.028879049249899147,0.283975635404206,-0.029515762766689324,0.08477948038157512,-0.39581323894033416,-0.219058674556454,-0.22395708369868572,-0.33279476188044677,0.4431114248724801
BBY,,-0.4116915300170353,1.5194081834046909,-0.5136281566257778,1.1743445614135002,0.14644348363538318,0.10797134913821149,0.1390326645977884,0.07767604916794713,-0.45907451493827145,0.4318446236156288,-0.11761521242114137,-0.30243481964051955,-0.47292215582029373,2.4420207236163614,0.0007525210131480442,-0.1883067664077953,0.4655493604843468,0.644850978774274,-0.20634366407886706,0.7050221923351212,0.1671420559568746,0.04439323270186968,-0.1749354054794352,0.025120794236227928,0.1435190170978562,-0.17799048938084971,0.260366956748318
BDX,,0.30146657301724367,-0.03200020217611488,-0.06322690862255709,0.35666659044221616,0.3977562830745893,0.07188716301557685,0.18340169613820168,0.20725563106008704,-0.16923076292096495,0.17601632947901247,0.09376956236717748,-0.09688897574803046,0.0724073307693438,0.4427145591516308,0.28273225663582147,0.12629466336461248,0.09224347436180969,0.3124215950811233,0.06614609948101724,0.22202983441865798,-0.06754170919881886,0.018807199025643317,0.050822807489794286,-0.026693811320723904,-0.05376897917267709,-0.1260695842168934,0.17482730621000298
BF-B,,0.1894353185888078,-0.03866914368121199,0.06566372259147224,0.45774238349589114,0.06104182372917144,0.448402425295533,-0.02973351340315422,0.1686382550394805,-0.1129905701872016,0.06696452544347187,0.34620754096401307,0.17765001481960496,0.19706974708922376,0.21302682299909326,0.1776231003413078,0.14548623090541524,-0.08213015513470501,0.5501248512096693,-0.1066302739005266,0.43781803765973915,0.1867124768962758,-0.06068039650049306,-0.08858398325962935,-0.119047647506477,-0.32232186812720687,-0.29288137607845965,0.11412633510875936
BG,,,,0.05228095069173455,0.3895412686747579,0.7527546886060239,0.0031065945373163206,0.2944877172904121,0.6179592373748224,-0.5509592848562217,0.2502679762636022,0.04289535486813967,-0.11432408024513652,0.29112760519690517,0.14665342273313353,0.12483751576786029,-0.23536087407177997,0.08690929800987801,-0.047624206499854105,-0.1798564321022279,0.11765039820071399,0.1892482108498832,0.45871708334675065,0.09276620726358953,0.037928980849134986,-0.2073824177442135,0.18561952405703352,0.23100751642012574
