,CAGR,Vol,Sharpe,Sortino,MaxDD,Calmar,HitRate
train_bh,0.10607670360661636,0.2059376908847847,0.4958193661410014,0.5906450252091187,-0.49907394513569825,0.21254706770511553,0.5391733497840839
train_overlay,0.07603724966751901,0.09713702969452459,0.5973574983669548,0.6696700160484595,-0.18100681833102206,0.4200794774949496,0.6375694016039481
test_bh,0.14763386567625658,0.17704367122326908,0.7533797206561682,1.073402623142914,-0.2835818920695562,0.5206039941367108,0.536075036075036
test_overlay,0.09953640241752737,0.0853644731114565,0.9202041232356087,1.0668246678958677,-0.07701245872753715,1.2924714268593582,0.6753246753246753
wf_bh,0.1175385446205286,0.19771479595841981,0.5600872726957317,0.6936634688743732,-0.49907394513569825,0.2355132856886966,0.5381291855692374
wf_overlay,0.07601182241822468,0.10505405024643043,0.5597040373559709,0.6227754704410278,-0.27847167169951226,0.2729606999316111,0.6450637286670987
