date,close,sma200,rv_term_structure,regime_raw,confidence,regime,guardrail,w,strat_ret,bh_ret,strat_equity,bh_equity
2006-05-26,20.155025482177734,19.770523586273193,0.2145413491562464,bear,1.0,bear,False,0.0,7.936507936507937e-05,0.0050081887852635,0.9947785497045925,0.9816998684785172
2006-05-30,19.90205955505371,19.77353572845459,0.2999886696621618,bear,1.0,bear,False,0.0,7.936507936507937e-05,-0.0125510100370604,0.9948575003831404,0.9693785435758624
2006-05-31,20.013662338256836,19.777345371246337,0.3560930485599105,bear,1.0,bear,False,0.0,7.936507936507937e-05,0.0056075997006443,0.9949364573276152,0.9748144304066296
2006-06-01,20.22942543029785,19.781939029693604,0.2305103006743564,bear,1.0,bear,False,0.0,7.936507936507937e-05,0.0107807900620255,0.9950154205385144,0.9853237001302766
2006-06-02,20.266630172729492,19.78738205909729,0.1601117291687583,bear,1.0,bear,False,0.0,7.936507936507937e-05,0.00183913984902,0.9950943900163348,0.98713584821137
2006-06-05,19.946701049804688,19.79133598327637,0.3682449017667671,bear,1.0,bear,False,0.0,7.936507936507937e-05,-0.0157860048857702,0.9951733657615744,0.9715529168885866
2006-06-06,19.86113929748535,19.794917392730714,0.3797015923028393,bear,1.0,bear,False,0.0,7.936507936507937e-05,-0.0042895189588342,0.99525234777473,0.9673854222320823
2006-06-07,19.809064865112305,19.797998905181885,0.3763610812996086,bear,1.0,bear,False,0.0,7.936507936507937e-05,-0.0026219257411703,0.9953313360562996,0.9648490094918992
2006-06-08,19.85370445251465,19.801451005935668,0.3801026203443761,bear,1.0,bear,False,0.0,7.936507936507937e-05,0.0022534929188384,0.9954103306067802,0.9670232899025374
2006-06-09,19.75697135925293,19.80460368156433,0.3364830458596284,bear,1.0,bear,True,0.0,7.936507936507937e-05,-0.0048722944120116,0.9954893314266696,0.9623116677308602
2006-06-12,19.504016876220703,19.806583757400514,0.3470644349557393,bear,1.0,bear,True,0.0,7.936507936507937e-05,-0.0128033026131689,0.9955683385164654,0.9499909002407186
2006-06-13,19.373815536499023,19.80820767402649,0.2780106156683821,bear,1.0,bear,True,0.0,7.936507936507937e-05,-0.0066756166459444,0.9956473518766652,0.943649125173576
2006-06-14,19.4816951751709,19.81081316947937,0.2684046080121842,bear,1.0,bear,True,0.0,7.936507936507937e-05,0.0055683217623621,0.9957263715077666,0.948903667133314
2006-06-15,19.88346290588379,19.81496684074402,0.4111630507498234,bear,1.0,bear,False,0.0,7.936507936507937e-05,0.0206228322073809,0.9958053974102672,0.9684727482415728
2006-06-16,19.80533790588379,19.819522161483764,0.4112782771243352,bear,1.0,bear,True,0.0,7.936507936507937e-05,-0.0039291445544368,0.9958844295846648,0.9646674788166988
2006-06-19,19.660259246826172,19.82265196800232,0.3039819546727215,bear,1.0,bear,True,0.0,7.936507936507937e-05,-0.0073252301852682,0.9959634680314572,0.9576010674821244
2006-06-20,19.623062133789062,19.824950857162477,0.2998037285181263,bear,1.0,bear,True,0.0,7.936507936507937e-05,-0.0018919950428992,0.9960425127511424,0.955789291009373
2006-06-21,19.846254348754883,19.828642120361327,0.3569472609102669,bear,1.0,bear,False,0.0,7.936507936507937e-05,0.0113739748385908,0.996121563744218,0.9666604143563082
2006-06-22,19.731204986572266,19.830652523040772,0.3716946622088223,bear,1.0,bear,True,0.0,7.936507936507937e-05,-0.0057970315285128,0.9962006210111818,0.9610566534569194
2006-06-23,19.73867416381836,19.832497577667237,0.3736195513497417,bear,1.0,bear,True,0.0,7.936507936507937e-05,0.0003785464319678,0.996279684552532,0.9614204580240044
2006-06-26,19.772294998168945,19.834934558868408,0.2589550434092586,bear,1.0,bear,True,0.0,7.936507936507937e-05,0.0017032974996979,0.9963587543687664,0.9630580430863152
2006-06-27,19.59299659729004,19.835903844833375,0.2777385085729453,bear,1.0,bear,True,0.0,7.936507936507937e-05,-0.009068163351574,0.9964378304603828,0.9543248754345612
2006-06-28,19.641563415527344,19.83696858406067,0.263777256560064,bear,1.0,bear,True,0.0,7.936507936507937e-05,0.0024787846002087,0.9965169128278798,0.9566904412393848
2006-06-29,20.10103416442871,19.840920286178587,0.2509240341492673,bear,1.0,bear,False,0.0,7.936507936507937e-05,0.0233927788323682,0.9965960014717552,0.9790700891423384
2006-06-30,20.082351684570312,19.84514708518982,0.2393526190379953,bear,1.0,bear,False,0.0,7.936507936507937e-05,-0.0009294287898609,0.9966750963925068,0.9781601132141978
2006-07-03,20.213090896606445,19.85010130882263,0.18853800516665,bear,1.0,bear,False,0.0,7.936507936507937e-05,0.0065101544923438,0.9967541975906332,0.9845280866694708
2006-07-05,20.03379249572754,19.853421955108644,0.2595284347336361,bear,1.0,bear,False,0.0,7.936507936507937e-05,-0.0088704098643819,0.9968333050666326,0.9757949190177168
2006-07-06,20.044994354248047,19.857185583114624,0.2017385915755159,bear,1.0,bear,False,0.0,7.936507936507937e-05,0.000559148175409,0.996912418821003,0.976340532966259
2006-07-07,19.850751876831055,19.8606782245636,0.2352576587626039,bear,1.0,bear,True,0.0,7.936507936507937e-05,-0.0096903233787056,0.9969915388542429,0.966879477474078
2006-07-10,19.850751876831055,19.865276412963865,0.236119989693895,bear,1.0,bear,True,0.0,7.936507936507937e-05,0.0,0.9970706651668504,0.966879477474078
2006-07-11,19.98149299621582,19.870270318984986,0.2482206418356227,bear,1.0,bear,False,0.0,7.936507936507937e-05,0.0065862049052842,0.997149797759324,0.9732475438314364
2006-07-12,19.73867416381836,19.87371195793152,0.2697408078802555,bear,1.0,bear,True,0.0,7.936507936507937e-05,-0.0121521866480871,0.997228936632162,0.9614204580240046
2006-07-13,19.46971893310547,19.875845746994017,0.3775768569732489,bear,1.0,bear,True,0.0,7.936507936507937e-05,-0.0136258002174175,0.997308081785863,0.9483203349380314
2006-07-14,19.376323699951172,19.877734375,-0.0433753866122878,bear,1.0,bear,False,0.0,7.936507936507937e-05,-0.004796948198132,0.9973872332209256,0.9437712914160984
2006-07-17,19.395004272460938,19.879716405868532,-0.0286842615150403,bear,1.0,bear,False,0.0,7.936507936507937e-05,0.0009640927143372,0.9974663909378478,0.9446811744421534
2006-07-18,19.36511611938477,19.88053250312805,-0.1428909904576682,bear,1.0,bear,False,0.0,7.936507936507937e-05,-0.001541023278794,0.9975455549371288,0.9432253987612996
2006-07-19,19.779769897460938,19.883421869277953,0.2185727687067331,bear,1.0,bear,True,0.0,7.936507936507937e-05,0.0214124085556655,0.9976247252192666,0.963422126359657
2006-07-20,19.59299659729004,19.885155630111697,0.2378242260888048,bear,1.0,bear,True,0.0,7.936507936507937e-05,-0.0094426427172378,0.9977039017847602,0.9543248754345612
2006-07-21,19.45477867126465,19.88739956855774,0.2171940194774713,bear,1.0,bear,True,0.0,7.936507936507937e-05,-0.007054455674458,0.9977830846341084,0.9475926329017752
2006-07-24,19.73494529724121,19.892264127731323,0.3062024293691661,bear,1.0,bear,True,0.0,7.936507936507937e-05,0.0144009156161915,0.9978622737678094,0.9612388344467184
2006-07-25,19.82460021972656,19.89805739402771,0.295114277571688,bear,1.0,bear,True,0.0,7.936507936507937e-05,0.0045429526727842,0.9979414691863624,0.9656056969788522
2006-07-26,19.89557647705078,19.90403926849365,0.2326122713798733,bear,1.0,bear,True,0.0,7.936507936507937e-05,0.0035802112798013,0.9980206708902662,0.9690627693870164
2006-07-27,19.73867416381836,19.909791030883788,0.1567925928275886,bear,1.0,bear,True,0.0,7.936507936507937e-05,-0.007886291378056,0.9980998788800196,0.9614204580240044
2006-07-28,19.988956451416016,19.91718231201172,0.1683937747683534,bear,1.0,bear,False,0.0,7.936507936507937e-05,0.0126797922454402,0.9981790931561212,0.9736110696922649
2006-07-31,19.951597213745117,19.924941205978392,0.1796529392000948,bear,1.0,bear,False,0.0,7.936507936507937e-05,-0.0018689938997916,0.99825831371907,0.9717913965422404
2006-08-01,19.813386917114254,19.931768798828124,0.2195001935345007,bear,1.0,bear,True,0.0,7.936507936507937e-05,-0.0069272798137506,0.9983375405693652,0.9650595256177968
2006-08-02,19.899301528930664,19.938286743164063,-0.0092587617449338,bear,1.0,bear,False,0.0,7.936507936507937e-05,0.0043361900807679,0.9984167737075056,0.9692442071601312
2006-08-03,19.903045654296875,19.944638576507568,-0.1001617250871599,bear,1.0,bear,False,0.0,7.936507936507937e-05,0.0001881536073398,0.9984960131339904,0.9694265739541016
2006-08-04,19.850751876831055,19.95120943069458,-0.1566606951709238,bear,1.0,bear,False,0.0,7.936507936507937e-05,-0.0026274258911992,0.9985752588493186,0.966879477474078
2006-08-07,19.84328269958496,19.956855840682984,-0.3502570071870299,bear,1.0,bear,False,0.0,7.936507936507937e-05,-0.0003762667173736,0.9986545108539892,0.9665156729069928
2006-08-08,19.772294998168945,19.963311710357665,-0.3513060609838379,bear,1.0,bear,False,0.0,7.936507936507937e-05,-0.0035774172293326,0.9987337691485016,0.9630580430863152
2006-08-09,19.731204986572266,19.96932186126709,-0.3738970799781052,bear,1.0,bear,False,0.0,7.936507936507937e-05,-0.0020781609621182,0.9988130337333546,0.9610566534569194
2006-08-10,19.76109313964844,19.97415078163147,-0.469204500016775,bear,1.0,bear,False,0.0,7.936507936507937e-05,0.0015147657275118,0.9988923046090478,0.9625124291377732
2006-08-11,19.701322555541992,19.97888415336609,-0.9948803532622328,bear,1.0,bear,False,0.0,7.936507936507937e-05,-0.0030246598041948,0.9989715817760804,0.959601156482322
2006-08-14,19.73867416381836,19.983748836517336,-0.9377227387693798,bear,1.0,bear,False,0.0,7.936507936507937e-05,0.0018958934442632,0.9990508652349516,0.9614204580240044
2006-08-15,20.05620002746582,19.99143937110901,-0.3946581705361737,bear,0.999,bear,False,0.0,7.936507936507937e-05,0.0160864838748642,0.9991301549861606,0.976886332718972
2006-08-16,20.27659797668457,19.99890126228333,-0.2875751687080045,neutral,0.826,bear,False,0.0,7.936507936507937e-05,0.010989018304411,0.9992094510302072,0.9876213545105498
2006-08-17,20.269119262695312,20.005845260620116,-0.2833527480901822,neutral,1.0,neutral,False,0.0,7.936507936507937e-05,-0.0003688347521541,0.9992887533675906,0.9872570854330368
2006-08-18,20.310216903686523,20.01284688949585,-0.3114576802676924,neutral,1.0,neutral,False,0.6,0.001188305285019,0.0020275987554549,1.0004762134744771,0.9892588466707748
2006-08-21,20.284069061279297,20.01897854804993,-0.2970851560884347,neutral,1.0,neutral,False,0.6,-0.0007407078282365,-0.0012874230999709,0.9997351529111924,0.9879852519797204
2006-08-22,20.27659797668457,20.024758653640745,-0.3342187597146179,neutral,1.0,neutral,False,0.6,-0.0001892476329518,-0.0003683227744963,0.9995459553999252,0.9876213545105496
2006-08-23,20.1346492767334,20.029792041778563,-0.2295477139865955,neutral,1.0,neutral,False,0.6,-0.0041686242704435,-0.0070006171703159,0.9953792238708216,0.9807073954983924
2006-08-24,20.201889038085938,20.034828977584837,-0.2258396644732877,neutral,1.0,neutral,False,0.6,0.0020354490144517,0.0033395049711761,0.9974052675310552,0.9839824727209284
2006-08-25,20.284069061279297,20.04046161651611,-0.2512195191153019,neutral,1.0,neutral,False,0.6,0.0024725085675196,0.0040679375596226,0.999871360600315,0.9879852519797204
2006-08-28,20.366254806518555,20.046375827789305,-0.2530833575425324,neutral,1.0,neutral,False,0.6,0.0024627891816476,0.0040517385831693,1.0023338329702407,0.9919883099447688
2006-08-29,20.388668060302734,20.051829175949095,-0.5531159894307328,neutral,1.0,neutral,False,0.6,0.0006920516401293,0.0011005093473055,1.003027499743305,0.9930800023522808
2006-08-30,20.44843292236328,20.057008419036865,-0.8698107521836842,neutral,1.0,neutral,False,0.6,0.0017905130649955,0.0029312783887491,1.0048234335861452,0.9959909963014753
2006-08-31,20.444704055786133,20.06216901779175,-0.8706527350650778,neutral,1.0,neutral,False,0.6,-7.766675087569997e-05,-0.0001823546377028,1.0047453922148548,0.9958093727241892
2006-09-01,20.549297332763672,20.068074378967285,-0.8012106601173568,neutral,1.0,neutral,False,0.6,0.0031012923560795,0.0051159105405558,1.0078614014195368,1.0009038443904932
2006-09-05,20.58291244506836,20.07440658569336,-0.8266908774800292,neutral,1.0,neutral,False,0.6,0.0010132427250979,0.0016358278222532,1.008882609652432,1.0025411507465474
2006-09-06,20.39988136291504,20.07899194717407,-0.4986129893398014,neutral,1.0,neutral,False,0.6,-0.0053036820610992,-0.0088923801547421,1.0035318170538636,0.9936261737133364
2006-09-07,20.220561981201172,20.08205234527588,-0.4351347448392639,neutral,1.0,neutral,False,0.6,-0.0052423841023591,-0.0087902168901752,0.9982709178099288,0.9848919841386412
2006-09-08,20.32889747619629,20.08532178878784,-0.4037235828363125,neutral,1.0,neutral,False,0.6,0.0032463598024958,0.0053576896179163,1.0015116643895077,0.99016872969683
2006-09-11,20.317689895629883,20.087943801879884,-0.3732088565537045,neutral,1.0,neutral,False,0.6,-0.0002990416239897,-0.0005513127595596,1.001212170714944,0.989622837042031
2006-09-12,20.579177856445312,20.091374235153197,-0.168092979643424,neutral,1.0,neutral,False,0.6,0.0077537251196837,0.0128699651465629,1.0089752946731496,1.0023592484630046
2006-09-13,20.612796783447266,20.094861917495727,-0.1583225025930597,neutral,1.0,neutral,False,0.6,0.0010119288331135,0.0016336380022792,1.0099963058657286,1.0039967406232295
2006-09-14,20.59038543701172,20.09877345085144,-0.1580677770161555,neutral,1.0,neutral,False,0.6,-0.0006206063880928,-0.0010872540330647,1.009369495706358,1.0029051411178034
2006-09-15,20.728601455688477,20.10354244232178,-0.1079471288372657,neutral,1.0,neutral,False,0.6,0.0040593350955712,0.0067126484397086,1.013466864724678,1.0096372907485036
2006-09-18,20.683774948120117,20.108493871688843,-0.1108414085557618,neutral,1.0,neutral,False,0.6,-0.001265780219531,-0.0021625437521284,1.0121840384141594,1.0074539059334795
2006-09-19,20.63895034790039,20.11203838348389,-0.1052667973111807,neutral,1.0,neutral,False,0.6,-0.0012685369291396,-0.0021671382681428,1.0109000455823454,1.005270614020541
2006-09-20,20.8294620513916,20.11664631843567,-0.1647163713700055,neutral,1.0,neutral,False,0.6,0.0055701586044743,0.0092306876212138,1.016530919169509,1.0145499530333504
2006-09-21,20.739809036254883,20.12112019538879,-0.2761559717472671,neutral,1.0,neutral,False,0.6,-0.0025507406858328,-0.004304144529298,1.0139380123955766,1.0101831834033024
2006-09-22,20.680036544799805,20.125350637435915,-0.2530997396504382,neutral,1.0,neutral,False,0.6,-0.0016974644354455,-0.0028820174453193,1.0122168886797889,1.0072718178457658
2006-09-25,20.863075256347656,20.13114312171936,-0.125647101775572,neutral,1.0,neutral,False,0.6,0.0053423375624136,0.0088509858844461,1.0176244929854923,1.016187166487319
2006-09-26,21.04935836791992,20.13777463912964,-0.243382653813436,neutral,0.998,neutral,False,0.6,0.0053890514898353,0.0089288424301487,1.0231085237755086,1.0252605415764235
2006-09-27,21.060619354248047,20.14418522834778,-0.2332597988323509,neutral,0.998,neutral,False,0.6,0.0003527340485195,0.0005349800279559,1.023469408987175,1.0258090354896183
2006-09-28,21.13947868347168,20.151064014434816,-0.2372016370909818,neutral,0.992,neutral,False,0.6,0.0022783844965657,0.0037443974413662,1.0258012658213207,1.029650072217436
2006-09-29,21.079391479492188,20.15682918548584,-0.2313766458893524,neutral,0.997,neutral,False,0.6,-0.0016737038957341,-0.0028424165458003,1.0240843782464666,1.0267233778157807
2006-10-02,20.993013381958008,20.161478662490843,-0.1829631284042924,neutral,1.0,neutral,False,0.6,-0.0024269045688147,-0.0040977510009345,1.0215990231900485,1.0225161210666531
2006-10-03,21.034324645996097,20.166685848236085,-0.2092324900657807,neutral,0.999,neutral,False,0.6,0.0012124606805612,0.0019678577480253,1.0228376718369665,1.0245282873379749
2006-10-04,21.255905151367188,20.173056383132938,-0.184232420537563,neutral,0.979,neutral,False,0.6,0.0063522866462013,0.0105342343574255,1.029335029921008,1.035320908422605
2006-10-05,21.304725646972656,20.18031785011291,-0.2330602913545073,bull,0.501,neutral,False,0.6,0.0014098241307347,0.0022967968316478,1.0307862112848012,1.037698830204809
2006-10-06,21.263418197631836,20.187169485092163,-0.2096986139544867,bull,0.893,bull,False,0.6,-0.0011315859921054,-0.001938886706419,1.029619788047256,1.035686849737658
2006-10-09,21.312236785888672,20.194228219985963,-0.292994832298509,bull,0.987,bull,False,1.0,0.0022558955988681,0.0022958955988681,1.0319425027956193,1.038064678617776
2006-10-10,21.37232208251953,20.201270332336424,-0.4327581695851715,bull,1.0,bull,False,1.0,0.0028192862736324,0.0028192862736324,1.034851844128929,1.040991280117346
2006-10-11,21.33101272583008,20.207939004898073,-0.4003062634251715,bull,1.0,bull,False,1.0,-0.0019328436343957,-0.0019328436343957,1.0328516373294616,1.0389792067481096
2006-10-12,21.582632064819336,20.216626081466675,-0.1029968204848105,bull,1.0,bull,False,1.0,0.0117959396594691,0.0117959396594691,1.0450350929205838,1.0512349427783534
2006-10-13,21.63895797729492,20.225372257232667,-0.1280073545746123,bull,1.0,bull,False,1.0,0.0026097795813977,0.0026097795813977,1.047762404167932,1.0539784342672682
2006-10-16,21.702800750732425,20.234864139556883,-0.2297760137646829,bull,1.0,bull,False,1.0,0.0029503626516806,0.0029503626516806,1.0508536832330244,1.0570880528754072
2006-10-17,21.661489486694336,20.244575996398925,-0.1275938374092854,bull,1.0,bull,False,1.0,-0.0019034992078933,-0.0019034992078933,1.0488533840793786,1.0550758866040852
2006-10-18,21.714067459106445,20.253067207336425,-0.3079989617833386,bull,1.0,bull,False,1.0,0.0024272556346784,0.0024272556346784,1.0513992193658368,1.0576368254948585
2006-10-19,21.72909164428711,20.261095781326297,-0.3007038655819948,bull,1.0,bull,False,1.0,0.0006919102194444,0.0006919102194444,1.052126693230432,1.0583686152228793
2006-10-20,21.710315704345703,20.268826532363892,-0.3021596862353887,bull,1.0,bull,False,1.0,-0.0008640922615991,-0.0008640922615991,1.0512175586965895,1.0574540870925455
2006-10-23,21.81922149658203,20.276230297088624,-0.239936254544045,bull,1.0,bull,False,1.0,0.0050163154566438,0.0050163154566438,1.0564907975845748,1.0627586103743192
2006-10-24,21.79292106628418,20.283020401000975,-0.2026903192529691,bull,1.0,bull,False,1.0,-0.0012053789500221,-0.0012053789500221,1.0552173258162745,1.0614775835164192
2006-10-25,21.86053466796875,20.290537967681885,-0.234506729103525,bull,1.0,bull,False,1.0,0.0031025488267002,0.0031025488267002,1.0584911890923994,1.0647708695477267
2006-10-26,21.96944236755371,20.29845170021057,-0.6979105578864891,bull,1.0,bull,False,1.0,0.0049819321091235,0.0049819321091235,1.0637645203345631,1.070075485731586
2006-10-27,21.80043601989746,20.30603964805603,-0.2835008016743731,bull,1.0,bull,False,1.0,-0.0076927918710332,-0.0076927918710332,1.0555812012798398,1.0618436177335582
2006-10-30,21.834245681762695,20.31383373260498,-0.2944718379577869,bull,1.0,bull,False,1.0,0.0015508709015901,0.0015508709015901,1.0572182714491702,1.0634904001023404
2006-10-31,21.856781005859375,20.322333889007567,-0.3208984717011269,bull,1.0,bull,False,1.0,0.0010321091200096,0.0010321091200096,1.0583094360689738,1.0645880382433288
2006-11-01,21.7403564453125,20.33064134597778,-0.2168062405615927,bull,1.0,bull,False,1.0,-0.0053267020663135,-0.0053267020663135,1.052672137009066,1.0589172949402454
2006-11-02,21.714067459106445,20.338242492675786,-0.2114707293498842,bull,1.0,bull,False,1.0,-0.0012092251694301,-0.0012092251694301,1.0513992193658368,1.057636825494859
2006-11-03,21.650224685668945,20.347341718673707,-0.1952124991924046,bull,1.0,bull,False,1.0,-0.0029401572762787,-0.0029401572762787,1.0483079403007445,1.05452720688672
2006-11-06,21.898088455200195,20.357643146514892,0.030237667913973,bull,1.0,bull,False,1.0,0.0114485541434274,0.0114485541434274,1.0603095505142626,1.06660001871048
2006-11-07,21.93939208984375,20.368206672668457,0.0281856395050003,bull,1.0,bull,False,1.0,0.001886175349417,0.001886175349417,1.062309480251194,1.0686118133734597
2006-11-08,21.980701446533203,20.379143686294555,0.0861686570432502,bull,1.0,bull,False,1.0,0.0018828852012073,0.0018828852012073,1.0643096870506614,1.0706238867426958
2006-11-09,21.883056640625,20.388795099258424,0.0996598814968694,bull,1.0,bull,False,1.0,-0.0044422970825439,-0.0044422970825439,1.059581707232953,1.065867857374117
2006-11-10,21.875553131103516,20.39777853965759,-0.0312660562753931,bull,1.0,bull,False,1.0,-0.0003428912900382,-0.0003428912900382,1.0592183858944588,1.0655023805694916
2006-11-13,21.93563461303711,20.40700675964355,-0.0214270288442607,bull,1.0,bull,False,1.0,0.0027465125829511,0.0027465125829511,1.0621275425194112,1.0684287962648902
2006-11-14,22.078346252441406,20.417208108901978,0.0472590709290704,bull,1.0,bull,False,1.0,0.0065059270872189,0.0065059270872189,1.0690376668683697,1.0753799161112747
2006-11-15,22.17223739624023,20.427582235336303,-0.0453108444604923,bull,1.0,bull,False,1.0,0.0042526348090246,0.0042526348090246,1.0735838936626525,1.0799531141754557
2006-11-16,22.179744720458984,20.438772754669188,-0.0389887433891934,bull,1.0,bull,False,1.0,0.000338591188818,0.000338591188818,1.0739473997095037,1.080318776784252
2006-11-17,22.198522567749023,20.450724725723266,-0.1108893583214869,bull,1.0,bull,False,1.0,0.000846621434408,0.000846621434408,1.0748566265975246,1.081233397816671
2006-11-20,22.179744720458984,20.462452983856203,-0.4659483418389078,bull,1.0,bull,False,1.0,-0.0008459052728725,-0.0008459052728725,1.0739473997095037,1.080318776784252
2006-11-21,22.17599105834961,20.47477442741394,-0.4563055752862351,bull,1.0,bull,False,1.0,-0.0001692382918145,-0.0001692382918145,1.073765646686078,1.080135945479854
2006-11-22,22.20602798461914,20.486300315856933,-0.4599955376898629,bull,1.0,bull,False,1.0,0.0013544795445894,0.0013544795445894,1.0752200402901972,1.0815989675233824
2006-11-24,22.20602798461914,20.49801163673401,-0.7017264253398298,bull,1.0,bull,False,1.0,0.0,0.0,1.0752200402901972,1.0815989675233824
2006-11-27,21.87179183959961,20.507866344451905,0.107420138428003,bull,1.0,bull,False,1.0,-0.0150515952358087,-0.0150515952358087,1.0590362634543191,1.0653191776567517
2006-11-28,21.92062187194824,20.51841022491455,0.1077460058328344,bull,1.0,bull,False,1.0,0.0022325574743367,0.0022325574743367,1.0614006227798878,1.0676975639493835
2006-11-29,22.10087203979492,20.52902090072632,0.132428502216798,bull,1.0,bull,False,1.0,0.0082228583157737,0.0082228583157737,1.0701283697172808,1.076477089741836
2006-11-30,22.104639053344727,20.53922393798828,0.1350856812713672,bull,1.0,bull,False,1.0,0.0001704463761891,0.0001704463761891,1.0703107692199565,1.0766605713608333
2006-12-01,21.988210678100582,20.548121604919434,0.1887156727620412,bull,1.0,bull,False,1.0,-0.0052671466366479,-0.0052671466366479,1.0646732854516914,1.0709896422535785
2006-12-04,22.20227813720703,20.558145275115965,0.3056331238853052,bull,1.0,bull,False,1.0,0.0097355561232477,0.0097355561232477,1.075038471975129,1.0814163220231552
2006-12-05,22.281145095825195,20.56893411636353,0.3169876122484364,bull,1.0,bull,False,1.0,0.0035522011809228,0.0035522011809228,1.0788572249048165,1.085257730359315
2006-12-06,22.247344970703125,20.578738050460817,0.3622228239073995,bull,1.0,bull,False,1.0,-0.0015169833047944,-0.0015169833047944,1.0772206165063791,1.0836114125009608
2006-12-07,22.194766998291016,20.588427467346193,0.3629693898399795,bull,1.0,bull,False,1.0,-0.0023633369501551,-0.0023633369501551,1.0746747812199209,1.0810504736101876
2006-12-08,22.198522567749023,20.598042936325072,0.3645383391238057,bull,1.0,bull,False,1.0,0.0001692096816467,0.0001692096816467,1.0748566265975248,1.0812333978166713
2006-12-11,22.24358558654785,20.6076797580719,-0.0496085552708484,bull,1.0,bull,False,1.0,0.0020300008102474,0.0020300008102474,1.0770385864204175,1.0834283024903058
